date,runde,frequenzbereich,ausstattung,block,hoechstbieter,hoechstgebot,mindestgebot
2015-06-16,151,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-16,151,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-16,151,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-16,151,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-16,151,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-16,151,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-16,151,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,37116000,18750000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,37116000,18750000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Vodafone,37116000,18750000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Vodafone,37116000,18750000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-16,151,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-16,152,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-16,152,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-16,152,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-16,152,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-16,152,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-16,152,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-16,152,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",141809000,75000000
2015-06-16,152,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",173068000,75000000
2015-06-16,152,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-16,152,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-16,152,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-16,152,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
2015-06-16,152,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,171389000,75000000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,226185000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",236242000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,202345000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-16,152,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,37116000,18750000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,37116000,18750000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Vodafone,37116000,18750000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Vodafone,37116000,18750000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-16,152,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-16,153,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-16,153,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-16,153,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-16,153,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-16,153,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-16,153,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-16,153,"900 MHz (gepaart)","2x5 MHz konkret","900 A",Vodafone,168899000,75000000
2015-06-16,153,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",173068000,75000000
2015-06-16,153,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-16,153,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-16,153,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-16,153,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
2015-06-16,153,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,171389000,75000000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,226185000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",236242000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,202345000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-16,153,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,37116000,18750000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,37116000,18750000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Vodafone,37116000,18750000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Vodafone,37116000,18750000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-16,153,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-16,154,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-06-16,154,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-06-16,154,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-06-16,154,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-06-16,154,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-16,154,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-16,154,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",177343000,75000000
2015-06-16,154,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",201721000,75000000
2015-06-16,154,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-16,154,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-16,154,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-16,154,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
2015-06-16,154,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,171389000,75000000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,226185000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",236242000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,202345000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-16,154,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,37116000,18750000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,37116000,18750000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Vodafone,37116000,18750000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Vodafone,37116000,18750000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-16,154,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-17,155,"700 MHz (gepaart)","2x5 MHz konkret","700 A",Vodafone,78802000,75000000
2015-06-17,155,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B",Vodafone,78802000,75000000
2015-06-17,155,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,78771000,75000000
2015-06-17,155,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,78771000,75000000
2015-06-17,155,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-06-17,155,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-06-17,155,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",177343000,75000000
2015-06-17,155,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",201721000,75000000
2015-06-17,155,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-17,155,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-17,155,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-17,155,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
2015-06-17,155,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,171389000,75000000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,226185000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",236242000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,202345000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-17,155,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,37116000,18750000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,37116000,18750000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,38971000,18750000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,38971000,18750000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-17,155,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-17,156,"700 MHz (gepaart)","2x5 MHz konkret","700 A",Vodafone,78802000,75000000
2015-06-17,156,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B",Vodafone,78802000,75000000
2015-06-17,156,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,78771000,75000000
2015-06-17,156,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,78771000,75000000
2015-06-17,156,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E","TEF DE",78850000,75000000
2015-06-17,156,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F","TEF DE",78850000,75000000
2015-06-17,156,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",177343000,75000000
2015-06-17,156,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",201721000,75000000
2015-06-17,156,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-17,156,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-17,156,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-17,156,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
2015-06-17,156,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,171389000,75000000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,226185000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",236242000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,202345000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-17,156,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,38971000,18750000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,38971000,18750000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,38971000,18750000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,38971000,18750000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-17,156,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-17,157,"700 MHz (gepaart)","2x5 MHz konkret","700 A",Vodafone,78802000,75000000
2015-06-17,157,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B",Vodafone,78802000,75000000
2015-06-17,157,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Telekom,82709000,75000000
2015-06-17,157,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Telekom,82709000,75000000
2015-06-17,157,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E","TEF DE",78850000,75000000
2015-06-17,157,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F","TEF DE",78850000,75000000
2015-06-17,157,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",177343000,75000000
2015-06-17,157,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",201721000,75000000
2015-06-17,157,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-17,157,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-17,157,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-17,157,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
2015-06-17,157,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,171389000,75000000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,226185000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,248054000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Telekom,202345000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-17,157,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,38971000,18750000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,38971000,18750000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,38971000,18750000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,38971000,18750000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-17,157,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-17,158,"700 MHz (gepaart)","2x5 MHz konkret","700 A",Vodafone,78802000,75000000
2015-06-17,158,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B",Vodafone,78802000,75000000
2015-06-17,158,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Telekom,82709000,75000000
2015-06-17,158,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Telekom,82709000,75000000
2015-06-17,158,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Vodafone,82792000,75000000
2015-06-17,158,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Vodafone,82792000,75000000
2015-06-17,158,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",177343000,75000000
2015-06-17,158,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",201721000,75000000
2015-06-17,158,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-17,158,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-17,158,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-17,158,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
2015-06-17,158,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,171389000,75000000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,226185000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,248054000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",212462000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,204964000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,225036000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",243779000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",239228000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,225656000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,217931000,37500000
2015-06-17,158,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",Vodafone,150862000,37500000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,38971000,18750000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,38971000,18750000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,38971000,18750000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,38971000,18750000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,37154000,18750000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,37154000,18750000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Telekom,37154000,18750000
2015-06-17,158,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Telekom,37154000,18750000
2015-06-17,159,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",82742000,75000000
2015-06-17,159,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",87742000,75000000
2015-06-17,159,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Telekom,82709000,75000000
2015-06-17,159,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Telekom,82709000,75000000
2015-06-17,159,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Vodafone,82792000,75000000
2015-06-17,159,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Vodafone,82792000,75000000
2015-06-17,159,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",177343000,75000000
2015-06-17,159,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",201721000,75000000
2015-06-17,159,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,174875000,75000000
2015-06-17,159,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,174925000,75000000
2015-06-17,159,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,180968000,75000000
2015-06-17,159,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,180465000,75000000
